time,load,solar
2021-03-16 00:00:00,50.80536893,0.0
2021-03-16 00:15:00,51.53928727,0.0
2021-03-16 00:30:00,52.50419287,0.0
2021-03-16 00:45:00,62.78716247,0.0
2021-03-16 01:00:00,62.804703270000005,0.0
2021-03-16 01:15:00,53.566232,0.0
2021-03-16 01:30:00,51.51695013,0.0
2021-03-16 01:45:00,52.25100753,0.0
2021-03-16 02:00:00,53.77267773,0.0
2021-03-16 02:15:00,51.9354852,0.0
2021-03-16 02:30:00,50.69233667,0.0
2021-03-16 02:45:00,52.74241193,0.0
2021-03-16 03:00:00,55.22807947,0.0
2021-03-16 03:15:00,52.75762973,0.0
2021-03-16 03:30:00,51.2087808,0.0
2021-03-16 03:45:00,51.06473813,0.0
2021-03-16 04:00:00,52.9266156,0.0
2021-03-16 04:15:00,52.46620833,0.0
2021-03-16 04:30:00,51.93285387,0.0
2021-03-16 04:45:00,51.42959053,0.0
2021-03-16 05:00:00,53.414746199999996,0.0
2021-03-16 05:15:00,53.3572902,0.0
2021-03-16 05:30:00,52.17164087,0.0
2021-03-16 05:45:00,52.2225086,0.0
2021-03-16 06:00:00,53.5452814,0.0
2021-03-16 06:15:00,52.46334267,0.03786666667
2021-03-16 06:30:00,53.40975947,0.7759333333
2021-03-16 06:45:00,54.72249667,2.142
2021-03-16 07:00:00,59.50600453,3.909466667
2021-03-16 07:15:00,66.19355513,5.961466667000001
2021-03-16 07:30:00,87.75040713,8.383066667000001
2021-03-16 07:45:00,101.7322434,10.61806667
2021-03-16 08:00:00,133.41849833,12.88706667
2021-03-16 08:15:00,129.76343086999998,15.0938
2021-03-16 08:30:00,123.40531120000001,17.37006667
2021-03-16 08:45:00,126.20357533,19.12913333
2021-03-16 09:00:00,127.22067053,21.09106667
2021-03-16 09:15:00,129.68241627,22.735
2021-03-16 09:30:00,136.12986473,24.14586667
2021-03-16 09:45:00,142.51899509999998,25.87093333
2021-03-16 10:00:00,140.0846157,28.05113333
2021-03-16 10:15:00,139.80307313,28.82586667
2021-03-16 10:30:00,149.5088955,29.79166667
2021-03-16 10:45:00,149.8990356,30.5476
2021-03-16 11:00:00,149.7436411,31.52546667
2021-03-16 11:15:00,150.5668905,31.71193333
2021-03-16 11:30:00,155.7866187,32.5984
2021-03-16 11:45:00,156.2960814,31.90466667
2021-03-16 12:00:00,157.9453157,32.564
2021-03-16 12:15:00,141.8275999,33.64386667
2021-03-16 12:30:00,133.95919113,32.39166667
2021-03-16 12:45:00,127.85063240000001,32.49846667
2021-03-16 13:00:00,125.1075052,31.98766667
2021-03-16 13:15:00,126.99666587,31.0386
2021-03-16 13:30:00,131.53911506999998,30.10506667
2021-03-16 13:45:00,132.77065772999998,29.4052
2021-03-16 14:00:00,136.85767199999998,27.73166667
2021-03-16 14:15:00,139.8033276,26.6606
2021-03-16 14:30:00,139.15277107,25.38473333
2021-03-16 14:45:00,137.36749939999999,23.73293333
2021-03-16 15:00:00,149.3048965,22.10073333
2021-03-16 15:15:00,143.6308199,20.30766667
2021-03-16 15:30:00,137.45734153,18.3244
2021-03-16 15:45:00,125.36174307,16.2572
2021-03-16 16:00:00,125.9689472,13.64866667
2021-03-16 16:15:00,119.555429,11.1444
2021-03-16 16:30:00,115.157216,8.4606
2021-03-16 16:45:00,117.62980073,6.483133333
2021-03-16 17:00:00,114.39593407,4.733666667
2021-03-16 17:15:00,98.05281020000001,3.0936
2021-03-16 17:30:00,84.3388756,1.930333333
2021-03-16 17:45:00,68.68692873,0.9359333333
2021-03-16 18:00:00,63.70906593,0.2122
2021-03-16 18:15:00,58.47535753,0.0004
2021-03-16 18:30:00,54.74723673,0.0
2021-03-16 18:45:00,55.52907773,0.0
2021-03-16 19:00:00,62.87724307,0.0
2021-03-16 19:15:00,53.67184587,0.0
2021-03-16 19:30:00,54.69331907,0.0
2021-03-16 19:45:00,56.09438073,0.0
2021-03-16 20:00:00,55.90378873,0.0
2021-03-16 20:15:00,58.927140269999995,0.0
2021-03-16 20:30:00,51.37719147,0.0
2021-03-16 20:45:00,54.86350873,0.0
2021-03-16 21:00:00,55.40952033,0.0
2021-03-16 21:15:00,56.2660634,0.0
2021-03-16 21:30:00,58.84826513,0.0
2021-03-16 21:45:00,57.42004147,0.0
2021-03-16 22:00:00,52.7412794,0.0
2021-03-16 22:15:00,55.18405853,0.0
2021-03-16 22:30:00,53.16162433,0.0
2021-03-16 22:45:00,55.77553527,0.0
2021-03-16 23:00:00,52.22109453,0.0
2021-03-16 23:15:00,51.60802147,0.0
2021-03-16 23:30:00,51.0940146,0.0
2021-03-16 23:45:00,51.388667999999996,0.0
2021-03-17 00:00:00,52.75924707,0.0
2021-03-17 00:15:00,51.93659647,0.0
2021-03-17 00:30:00,51.54322013,0.0
2021-03-17 00:45:00,61.157305199999996,0.0
2021-03-17 01:00:00,61.723298729999996,0.0
2021-03-17 01:15:00,55.57879387,0.0
2021-03-17 01:30:00,53.242266,0.0
2021-03-17 01:45:00,51.98436907,0.0
2021-03-17 02:00:00,53.278005730000004,0.0
2021-03-17 02:15:00,53.6316118,0.0
2021-03-17 02:30:00,52.72620387,0.0
2021-03-17 02:45:00,51.65705047,0.0
2021-03-17 03:00:00,53.94434393,0.0
2021-03-17 03:15:00,51.94046413,0.0
2021-03-17 03:30:00,54.2520358,0.0
2021-03-17 03:45:00,49.912350067,0.0
2021-03-17 04:00:00,52.52434067,0.0
2021-03-17 04:15:00,52.21942113,0.0
2021-03-17 04:30:00,54.49630087,0.0
2021-03-17 04:45:00,51.4707742,0.0
2021-03-17 05:00:00,52.57072593,0.0
2021-03-17 05:15:00,51.584892800000006,0.0
2021-03-17 05:30:00,60.03463593,0.0
2021-03-17 05:45:00,51.8727188,0.0
2021-03-17 06:00:00,52.22609407,0.0
2021-03-17 06:15:00,52.63837373,0.02366666667
2021-03-17 06:30:00,55.060044930000004,0.6944
2021-03-17 06:45:00,55.942431,1.8008
2021-03-17 07:00:00,58.76345187,3.357333333
2021-03-17 07:15:00,64.3999612,5.292266667
2021-03-17 07:30:00,88.81129387,7.590933333
2021-03-17 07:45:00,104.36341800000001,9.717066667000001
2021-03-17 08:00:00,129.5124734,11.3442
2021-03-17 08:15:00,132.96016627,13.42186667
2021-03-17 08:30:00,130.93059133,15.34433333
2021-03-17 08:45:00,127.47817587,15.97673333
2021-03-17 09:00:00,133.05328072999998,15.52626667
2021-03-17 09:15:00,139.05052433,16.36106667
2021-03-17 09:30:00,143.77765699999998,20.5086
2021-03-17 09:45:00,149.60853509999998,22.53426667
2021-03-17 10:00:00,153.1833101,25.84986667
2021-03-17 10:15:00,153.25806770000003,25.85493333
2021-03-17 10:30:00,154.03852109999997,25.41253333
2021-03-17 10:45:00,153.5264146,25.96833333
2021-03-17 11:00:00,152.1052196,27.2614
2021-03-17 11:15:00,151.05867490000003,26.91626667
2021-03-17 11:30:00,152.92108130000003,26.88246667
2021-03-17 11:45:00,150.22062140000003,25.7488
2021-03-17 12:00:00,144.81786390000002,22.38766667
2021-03-17 12:15:00,126.5628892,17.17026667
2021-03-17 12:30:00,117.359523,16.2718
2021-03-17 12:45:00,124.17257873,17.3642
2021-03-17 13:00:00,123.96727167,18.13773333
2021-03-17 13:15:00,122.90130707,16.27986667
2021-03-17 13:30:00,119.1401352,15.92513333
2021-03-17 13:45:00,116.17832687,15.57966667
2021-03-17 14:00:00,112.16099407,17.18446667
2021-03-17 14:15:00,112.37258827,15.0004
2021-03-17 14:30:00,110.84162027,16.77426667
2021-03-17 14:45:00,116.20886007,16.7464
2021-03-17 15:00:00,113.81014013,16.52766667
2021-03-17 15:15:00,109.1171258,14.72593333
2021-03-17 15:30:00,104.77657547,12.9936
2021-03-17 15:45:00,107.57576047,12.12353333
2021-03-17 16:00:00,105.20155720000001,11.9186
2021-03-17 16:15:00,99.35694727,7.543533332999999
2021-03-17 16:30:00,94.33872627,7.4481333329999995
2021-03-17 16:45:00,88.12391513,4.072733333
2021-03-17 17:00:00,81.55235373,2.204733333
2021-03-17 17:15:00,75.75410013,1.2874666670000001
2021-03-17 17:30:00,68.73624173,0.7978666667000001
2021-03-17 17:45:00,64.92395567,0.32326666670000004
2021-03-17 18:00:00,62.20763133,0.06446666667
2021-03-17 18:15:00,61.493421670000004,0.0
2021-03-17 18:30:00,61.22406487,0.0
2021-03-17 18:45:00,57.877057730000004,0.0
2021-03-17 19:00:00,58.35474987,0.0
2021-03-17 19:15:00,56.73175733,0.0
2021-03-17 19:30:00,56.497753329999995,0.0
2021-03-17 19:45:00,58.25391333,0.0
2021-03-17 20:00:00,58.42413533,0.0
2021-03-17 20:15:00,60.480840130000004,0.0
2021-03-17 20:30:00,56.507976330000005,0.0
2021-03-17 20:45:00,55.731894600000004,0.0
2021-03-17 21:00:00,57.47209847,0.0
2021-03-17 21:15:00,58.63868473,0.0
2021-03-17 21:30:00,53.2531634,0.0
2021-03-17 21:45:00,53.60699633,0.0
2021-03-17 22:00:00,52.74367787,0.0
2021-03-17 22:15:00,53.1409126,0.0
2021-03-17 22:30:00,52.04700033,0.0
2021-03-17 22:45:00,52.21918427,0.0
2021-03-17 23:00:00,51.22979813,0.0
2021-03-17 23:15:00,51.79404433,0.0
2021-03-17 23:30:00,51.208948469999996,0.0
2021-03-17 23:45:00,50.78991233,0.0
2021-03-18 00:00:00,50.8039234,0.0
2021-03-18 00:15:00,50.80900793,0.0
2021-03-18 00:30:00,53.12274987,0.0
2021-03-18 00:45:00,62.990761,0.0
2021-03-18 01:00:00,62.5298602,0.0
2021-03-18 01:15:00,52.86044173,0.0
2021-03-18 01:30:00,51.32136713,0.0
2021-03-18 01:45:00,52.9175782,0.0
2021-03-18 02:00:00,53.9913146,0.0
2021-03-18 02:15:00,51.6625736,0.0
2021-03-18 02:30:00,50.2845814,0.0
2021-03-18 02:45:00,52.4208814,0.0
2021-03-18 03:00:00,55.781258,0.0
2021-03-18 03:15:00,52.31940673,0.0
2021-03-18 03:30:00,50.50152013,0.0
2021-03-18 03:45:00,52.5676706,0.0
2021-03-18 04:00:00,53.69756227,0.0
2021-03-18 04:15:00,52.498143400000004,0.0
2021-03-18 04:30:00,51.3287874,0.0
2021-03-18 04:45:00,50.69218953,0.0
2021-03-18 05:00:00,54.0274282,0.0
2021-03-18 05:15:00,53.69064167,0.0
2021-03-18 05:30:00,52.7130904,0.0
2021-03-18 05:45:00,50.69330513,0.0
2021-03-18 06:00:00,53.71615793,0.0
2021-03-18 06:15:00,52.5170902,0.0
2021-03-18 06:30:00,51.4391806,0.042066666669999996
2021-03-18 06:45:00,54.25521073,0.42413333329999997
2021-03-18 07:00:00,58.1516,0.8652666667
2021-03-18 07:15:00,58.91778593,1.0704
2021-03-18 07:30:00,82.69540947,1.7076
2021-03-18 07:45:00,96.64469227000001,2.4706
2021-03-18 08:00:00,123.33942547,2.808733333
2021-03-18 08:15:00,111.12708719999999,3.2509333330000003
2021-03-18 08:30:00,111.928715,4.961
2021-03-18 08:45:00,114.29754387,6.4696
2021-03-18 09:00:00,116.22064253,6.594533332999999
2021-03-18 09:15:00,121.46765699999999,5.8474
2021-03-18 09:30:00,123.21075640000001,8.743466667
2021-03-18 09:45:00,127.81456973,10.38853333
2021-03-18 10:00:00,124.78834187,10.965
2021-03-18 10:15:00,124.30543713,9.679333332999999
2021-03-18 10:30:00,127.94694399999999,11.64053333
2021-03-18 10:45:00,132.828662,13.26653333
2021-03-18 11:00:00,130.6605756,13.755999999999998
2021-03-18 11:15:00,132.89778467,16.59293333
2021-03-18 11:30:00,145.03899969999998,21.61813333
2021-03-18 11:45:00,145.34783449999998,20.39
2021-03-18 12:00:00,134.3061322,17.07813333
2021-03-18 12:15:00,133.55071567,19.6006
2021-03-18 12:30:00,129.8847566,19.03953333
2021-03-18 12:45:00,123.20702967,21.55486667
2021-03-18 13:00:00,116.29692453,18.858
2021-03-18 13:15:00,114.17021607,17.9852
2021-03-18 13:30:00,129.95795753,25.344
2021-03-18 13:45:00,128.34531447,26.92426667
2021-03-18 14:00:00,135.06831606999998,27.1944
2021-03-18 14:15:00,135.31485193,26.62693333
2021-03-18 14:30:00,138.21328433,24.61026667
2021-03-18 14:45:00,136.76257320000002,23.29506667
2021-03-18 15:00:00,141.43611570000002,21.77853333
2021-03-18 15:15:00,136.66540286999998,18.9678
2021-03-18 15:30:00,124.88158787,13.4466
2021-03-18 15:45:00,127.24445693,14.37106667
2021-03-18 16:00:00,115.21834567,12.33486667
2021-03-18 16:15:00,111.19798087,10.96126667
2021-03-18 16:30:00,110.52022727,9.827733333
2021-03-18 16:45:00,108.93808153,7.0682666670000005
2021-03-18 17:00:00,102.80455053,4.368
2021-03-18 17:15:00,94.17577447,2.142933333
2021-03-18 17:30:00,81.79814187,1.372533333
2021-03-18 17:45:00,73.63940973,0.7932
2021-03-18 18:00:00,73.68776532999999,0.1817333333
2021-03-18 18:15:00,64.74968253,0.0001333333333
2021-03-18 18:30:00,59.089379,0.0
2021-03-18 18:45:00,58.99026907,0.0
2021-03-18 19:00:00,57.37952733,0.0
2021-03-18 19:15:00,56.414070530000004,0.0
2021-03-18 19:30:00,54.66442227,0.0
2021-03-18 19:45:00,53.7483116,0.0
2021-03-18 20:00:00,52.19949667,0.0
2021-03-18 20:15:00,51.9503416,0.0
2021-03-18 20:30:00,51.34251087,0.0
2021-03-18 20:45:00,51.134603999999996,0.0
2021-03-18 21:00:00,51.06447633,0.0
2021-03-18 21:15:00,51.07607847,0.0
2021-03-18 21:30:00,52.519842069999996,0.0
2021-03-18 21:45:00,52.94521953,0.0
2021-03-18 22:00:00,56.439243669999996,0.0
2021-03-18 22:15:00,51.54272313,0.0
2021-03-18 22:30:00,51.50172187,0.0
2021-03-18 22:45:00,53.4541882,0.0
2021-03-18 23:00:00,56.311693930000004,0.0
2021-03-18 23:15:00,55.72843247,0.0
2021-03-18 23:30:00,52.5761402,0.0
2021-03-18 23:45:00,51.8134168,0.0
2021-03-19 00:00:00,51.54401053,0.0
2021-03-19 00:15:00,51.12217633,0.0
2021-03-19 00:30:00,52.65396867,0.0
2021-03-19 00:45:00,62.69051,0.0
2021-03-19 01:00:00,63.161499469999995,0.0
2021-03-19 01:15:00,54.82780113,0.0
2021-03-19 01:30:00,51.72871767,0.0
2021-03-19 01:45:00,53.57063453,0.0
2021-03-19 02:00:00,54.2075614,0.0
2021-03-19 02:15:00,52.53212593,0.0
2021-03-19 02:30:00,51.09448233,0.0
2021-03-19 02:45:00,52.550738,0.0
2021-03-19 03:00:00,55.58498953,0.0
2021-03-19 03:15:00,53.28883193,0.0
2021-03-19 03:30:00,51.37578507,0.0
2021-03-19 03:45:00,50.77131213,0.0
2021-03-19 04:00:00,53.44329407,0.0
2021-03-19 04:15:00,52.86945653,0.0
2021-03-19 04:30:00,52.37338593,0.0
2021-03-19 04:45:00,51.07179453,0.0
2021-03-19 05:00:00,53.95832107,0.0
2021-03-19 05:15:00,52.3395466,0.0
2021-03-19 05:30:00,52.67992667,0.0
2021-03-19 05:45:00,53.754602,0.0
2021-03-19 06:00:00,55.73683193,0.0
2021-03-19 06:15:00,55.05293727,0.0
2021-03-19 06:30:00,54.3195724,0.252
2021-03-19 06:45:00,53.34790067,0.8088666667000001
2021-03-19 07:00:00,55.851689730000004,1.6416
2021-03-19 07:15:00,61.16524707,2.6466
2021-03-19 07:30:00,82.17442453000001,3.840266667
2021-03-19 07:45:00,103.77280367,6.0886
2021-03-19 08:00:00,125.3489204,7.0642
2021-03-19 08:15:00,132.44152373,10.985999999999999
2021-03-19 08:30:00,135.4073028,13.03613333
2021-03-19 08:45:00,137.7951502,12.4804
2021-03-19 09:00:00,149.5787095,17.71966667
2021-03-19 09:15:00,153.6160751,20.9962
2021-03-19 09:30:00,158.19609020000001,23.05873333
2021-03-19 09:45:00,156.68349369999999,24.3302
2021-03-19 10:00:00,154.44226880000002,25.64173333
2021-03-19 10:15:00,148.65598169999998,24.80526667
2021-03-19 10:30:00,146.33852759999996,19.14
2021-03-19 10:45:00,157.5137381,27.66153333
2021-03-19 11:00:00,146.4434615,22.64606667
2021-03-19 11:15:00,148.0745351,25.221
2021-03-19 11:30:00,151.4305794,29.18793333
2021-03-19 11:45:00,155.7919417,31.908
2021-03-19 12:00:00,154.87539529999998,31.83373333
2021-03-19 12:15:00,150.0566728,31.94373333
2021-03-19 12:30:00,136.77366940000002,31.51793333
2021-03-19 12:45:00,134.58862686999998,30.69486667
2021-03-19 13:00:00,131.51470867,30.03433333
2021-03-19 13:15:00,129.7873102,29.23793333
2021-03-19 13:30:00,130.65618693,28.34073333
2021-03-19 13:45:00,129.18936587000002,27.83686667
2021-03-19 14:00:00,131.19330759999997,25.23353333
2021-03-19 14:15:00,131.52010159999998,23.18093333
2021-03-19 14:30:00,129.85757253,18.85006667
2021-03-19 14:45:00,122.27914527,14.83646667
2021-03-19 15:00:00,126.43609753,16.5108
2021-03-19 15:15:00,121.96513727,14.764000000000001
2021-03-19 15:30:00,118.38184233,12.86226667
2021-03-19 15:45:00,116.53730553,10.9814
2021-03-19 16:00:00,118.43675347,10.53813333
2021-03-19 16:15:00,110.08508053,9.132933332999999
2021-03-19 16:30:00,105.660022,6.899533333
2021-03-19 16:45:00,107.165575,5.5640666670000005
2021-03-19 17:00:00,100.9966928,3.756066667
2021-03-19 17:15:00,91.90376827,2.1989333330000003
2021-03-19 17:30:00,85.05107552999999,1.0386
2021-03-19 17:45:00,75.82758792999999,0.38426666670000004
2021-03-19 18:00:00,72.41230507,0.04946666666999999
2021-03-19 18:15:00,68.7449556,0.0
2021-03-19 18:30:00,65.28555707,0.0
2021-03-19 18:45:00,60.12393553,0.0
2021-03-19 19:00:00,60.84269567,0.0
2021-03-19 19:15:00,59.82247567,0.0
2021-03-19 19:30:00,58.0453232,0.0
2021-03-19 19:45:00,58.511086399999996,0.0
2021-03-19 20:00:00,57.17093753,0.0
2021-03-19 20:15:00,57.693852,0.0
2021-03-19 20:30:00,58.13580767,0.0
2021-03-19 20:45:00,58.321677730000005,0.0
2021-03-19 21:00:00,54.497666530000004,0.0
2021-03-19 21:15:00,54.53254467,0.0
2021-03-19 21:30:00,51.9024984,0.0
2021-03-19 21:45:00,51.20370087,0.0
2021-03-19 22:00:00,51.1672548,0.0
2021-03-19 22:15:00,51.15859887,0.0
2021-03-19 22:30:00,51.29939313,0.0
2021-03-19 22:45:00,51.05090467,0.0
2021-03-19 23:00:00,51.8467118,0.0
2021-03-19 23:15:00,51.77950747,0.0
2021-03-19 23:30:00,51.389886669999996,0.0
2021-03-19 23:45:00,51.13495653,0.0
2021-03-20 00:00:00,51.147963329999996,0.0
2021-03-20 00:15:00,50.73969353,0.0
2021-03-20 00:30:00,51.34758567,0.0
2021-03-20 00:45:00,50.796891,0.0
2021-03-20 01:00:00,52.72041887,0.0
2021-03-20 01:15:00,51.2699752,0.0
2021-03-20 01:30:00,50.41892887,0.0
2021-03-20 01:45:00,50.536932469999996,0.0
2021-03-20 02:00:00,50.69108633,0.0
2021-03-20 02:15:00,51.15929047,0.0
2021-03-20 02:30:00,50.6455268,0.0
2021-03-20 02:45:00,52.943212270000004,0.0
2021-03-20 03:00:00,52.13236227,0.0
2021-03-20 03:15:00,50.5798404,0.0
2021-03-20 03:30:00,50.382881069999996,0.0
2021-03-20 03:45:00,50.4389494,0.0
2021-03-20 04:00:00,53.01058587,0.0
2021-03-20 04:15:00,50.81612393,0.0
2021-03-20 04:30:00,50.62662467,0.0
2021-03-20 04:45:00,50.68483493,0.0
2021-03-20 05:00:00,51.55406693,0.0
2021-03-20 05:15:00,51.1550324,0.0
2021-03-20 05:30:00,50.64715927,0.0
2021-03-20 05:45:00,50.48974833,0.0
2021-03-20 06:00:00,51.2360748,0.0
2021-03-20 06:15:00,51.825214869999996,0.042266666669999994
2021-03-20 06:30:00,52.34997627,0.6944666667
2021-03-20 06:45:00,53.74426967,1.7739333330000002
2021-03-20 07:00:00,53.45345913,3.0294
2021-03-20 07:15:00,54.62103887,4.6826
2021-03-20 07:30:00,56.318831270000004,6.260333332999999
2021-03-20 07:45:00,61.547986730000005,10.20033333
2021-03-20 08:00:00,59.348575870000005,8.9178
2021-03-20 08:15:00,69.1040522,9.1658
2021-03-20 08:30:00,76.98382567,14.60986667
2021-03-20 08:45:00,71.84430499999999,16.9104
2021-03-20 09:00:00,70.45574833,18.7218
2021-03-20 09:15:00,71.52171693,20.6458
2021-03-20 09:30:00,74.7311712,22.1718
2021-03-20 09:45:00,70.67593167,20.2388
2021-03-20 10:00:00,74.80589119999999,23.185
2021-03-20 10:15:00,75.06095193,25.5612
2021-03-20 10:30:00,77.96265532999999,27.65213333
2021-03-20 10:45:00,80.1758042,29.35726667
2021-03-20 11:00:00,79.27845047,28.6346
2021-03-20 11:15:00,78.34645207,26.86826667
2021-03-20 11:30:00,81.2529264,30.36173333
2021-03-20 11:45:00,82.5540436,31.2514
2021-03-20 12:00:00,82.76086447,31.333000000000002
2021-03-20 12:15:00,81.98724773,31.05046667
2021-03-20 12:30:00,81.50865286999999,31.00826667
2021-03-20 12:45:00,83.57839407,30.20386667
2021-03-20 13:00:00,81.3831704,27.80433333
2021-03-20 13:15:00,77.76965767,27.4926
2021-03-20 13:30:00,77.09033687,27.16166667
2021-03-20 13:45:00,74.92562213,24.4346
2021-03-20 14:00:00,78.50606793,25.23073333
2021-03-20 14:15:00,73.89422353,24.1034
2021-03-20 14:30:00,74.40041227,22.38593333
2021-03-20 14:45:00,77.9581186,20.7218
2021-03-20 15:00:00,76.51011793,18.8044
2021-03-20 15:15:00,78.18338560000001,17.1154
2021-03-20 15:30:00,68.1857844,11.94793333
2021-03-20 15:45:00,65.9091444,8.268266667
2021-03-20 16:00:00,65.77484727,6.9034
2021-03-20 16:15:00,68.196624,6.105
2021-03-20 16:30:00,64.30123947,4.0392
2021-03-20 16:45:00,65.56715267,3.927
2021-03-20 17:00:00,58.28059487,2.7144
2021-03-20 17:15:00,56.62874367,2.315666667
2021-03-20 17:30:00,56.073942,1.5394
2021-03-20 17:45:00,58.07557507,0.7034
2021-03-20 18:00:00,59.1869132,0.1577333333
2021-03-20 18:15:00,53.83460247,6.670000000000001e-05
2021-03-20 18:30:00,51.90981547,0.0
2021-03-20 18:45:00,50.884194730000004,0.0
2021-03-20 19:00:00,50.1648236,0.0
